lot,hibid_lot_id,item_id,current_bid,price_realized,bid_count,photo_count,status,time_left_seconds,category,title,lot_url
916,323034370,185760,0.0,0,0,6,OPEN,713397.843,Toys - Bears / Stuffed Animals | Toys,4th Generation TY Beanies Babies (10),https://hibid.com/lot/323034370
917,323034372,185761,0.0,0,0,4,OPEN,713407.84,Toys - Bears / Stuffed Animals | Toys,4th Generation TY Beanies (10),https://hibid.com/lot/323034372
918,323034374,185762,0.0,0,0,4,OPEN,713417.8369999999,Toys - Bears / Stuffed Animals | Toys,4th Generation TY Beanies (10),https://hibid.com/lot/323034374
919,323034376,185763,0.0,0,0,4,OPEN,713427.833,Toys - Bears / Stuffed Animals | Toys,4th Generation TY Beanies (10),https://hibid.com/lot/323034376
920,323034378,185764,0.0,0,0,5,OPEN,713437.83,Toys - Bears / Stuffed Animals | Toys,4th Generation TY Beanies (10),https://hibid.com/lot/323034378
921,323034388,185765,0.0,0,0,5,OPEN,713447.8269999999,Toys - Bears / Stuffed Animals | Toys,4th Generation TY Beanies (10),https://hibid.com/lot/323034388
922,323034390,185766,0.0,0,0,5,OPEN,713457.823,Toys - Bears / Stuffed Animals | Toys,4th Generation TY Beanies (10),https://hibid.com/lot/323034390
923,323034391,185767,0.0,0,0,4,OPEN,713467.82,Toys - Bears / Stuffed Animals | Toys,4th Generation TY Beanies (10),https://hibid.com/lot/323034391
924,323034393,185768,0.0,0,0,4,OPEN,713477.8169999999,Toys - Bears / Stuffed Animals | Toys,4th Generation TY Beanies (10),https://hibid.com/lot/323034393
925,323034395,185769,0.0,0,0,5,OPEN,713487.813,Toys - Bears / Stuffed Animals | Toys,4th Generation TY Beanies (11),https://hibid.com/lot/323034395
926,323034397,185770,0.0,0,0,5,OPEN,713497.8099999999,Toys - Bears / Stuffed Animals | Toys,"1999 Beanie Babies Calendar, Avon Full of Beans",https://hibid.com/lot/323034397
927,323034399,185771,0.0,0,0,4,OPEN,713507.8069999999,Toys - Bears / Stuffed Animals | Toys,4th Generation TY Beanies (10),https://hibid.com/lot/323034399
928,323034401,185772,0.0,0,0,4,OPEN,713517.803,Toys - Bears / Stuffed Animals | Toys,Walt Disney 7 Dwarfs Stuffed Plushies,https://hibid.com/lot/323034401
929,323034402,185773,0.0,0,0,6,OPEN,713527.7999999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Green Glass Waffle Pattern Shakers(2), Spool Shape",https://hibid.com/lot/323034402
930,323034404,185774,0.0,0,0,10,OPEN,713537.797,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Chalkware Fruit Plaques, Ceramic Quail Figurines",https://hibid.com/lot/323034404
931,323034414,185775,0.0,0,0,5,OPEN,713547.793,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Clear Glass Pitcher. Footed Sherbet Dishes,Glasses",https://hibid.com/lot/323034414
932,323034416,185776,0.0,0,0,3,OPEN,713557.7899999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,MCDonald's Garfield Mugs (8),https://hibid.com/lot/323034416
933,323034419,185777,0.0,0,0,5,OPEN,713567.787,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Clear Glass Coffee Mugs (8),https://hibid.com/lot/323034419
934,323034422,185778,0.0,0,0,5,OPEN,713577.7829999999,Business & Industrial - Restaurant / Food Industry - Glassware | Business & Industrial - Restaurant / Food Industry | Business & Industrial,Assorted Rocks Glasses (15),https://hibid.com/lot/323034422
935,323034424,185779,0.0,0,0,4,OPEN,713587.7799999999,Antiques & Collectibles - Collectibles - Advertising | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Coca-Cola Glass, Assorted Glasses (13)",https://hibid.com/lot/323034424
936,323034426,185780,0.0,0,0,5,OPEN,713597.7799999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Coffee Cups(8), Tumbler, Rocks Glass",https://hibid.com/lot/323034426
937,323034429,185781,0.0,0,0,9,OPEN,713607.7729999999,Antiques & Collectibles - Collectibles - Decorative - Bowls | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Green Glass Moon & Stars Pattern Footed Bowl, Tall",https://hibid.com/lot/323034429
938,323034430,185782,0.0,0,0,10,OPEN,713617.77,Fashion - Men's Clothing - Tops | Fashion - Men's Clothing | Fashion,"I.H., Pioneer, B&W Co-op Baseball Caps & More",https://hibid.com/lot/323034430
939,323034431,185783,0.0,0,0,8,OPEN,713627.767,Construction & Farm - Shop / Warehouse - Scales / Hoists | Construction & Farm - Shop / Warehouse | Construction & Farm,Way Rite & Hanson 25lb Kitchen & Mercantile Scales,https://hibid.com/lot/323034431
940,323034432,185784,0.0,0,0,8,OPEN,713637.7629999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Wooden and Glass Washboard, Van Atten's Outdoor 68",https://hibid.com/lot/323034432
941,323034433,185785,0.0,0,0,6,OPEN,713647.76,Lawn & Garden - Outdoors | Lawn & Garden,Deshler Mail Box Cylindrical Galvanized Tube,https://hibid.com/lot/323034433
942,323034435,185786,0.0,0,0,3,OPEN,713657.757,Antiques & Collectibles - Collectibles - Automobilia | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Republic Truck Emblem,https://hibid.com/lot/323034435
944,323034440,185788,0.0,0,0,7,OPEN,713677.7529999999,Antiques & Collectibles - Collectibles - Decorative - Plates | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Decorative Plates (7),https://hibid.com/lot/323034440
945,323034442,185789,0.0,0,0,10,OPEN,713687.75,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,The Old Curiosity Shop Green Transferware Dishes,https://hibid.com/lot/323034442
946,323034444,185790,0.0,0,0,10,OPEN,713697.747,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Pyrex & Anchor Hocking Ovenware Glass Bowls, Pan",https://hibid.com/lot/323034444
947,323034446,185791,0.0,0,0,8,OPEN,713707.74,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Vignaud Limoges Dinner Plates(9),Corning Ware Pan",https://hibid.com/lot/323034446
948,323034448,185792,0.0,0,0,19,OPEN,713717.737,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Noritake China Dinnerware-Crestmont Pattern,https://hibid.com/lot/323034448
950,323034451,185794,0.0,0,0,8,OPEN,713727.733,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Clear Glass Punch Bowls(2), 8 Glass Cups",https://hibid.com/lot/323034451
951,323034457,185795,0.0,0,0,5,OPEN,713737.73,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Ceramic and Porcelain Figurines,https://hibid.com/lot/323034457
952,323034459,185796,0.0,0,0,8,OPEN,713747.727,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Corning Ware Blue Cornflower Menuette Skillets,https://hibid.com/lot/323034459
953,323034461,185797,0.0,0,0,7,OPEN,713757.723,Antiques & Collectibles - Collectibles - Decorative - Vases / Jars | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Clear Glass Apothecary and Storage Jars W/Lids,https://hibid.com/lot/323034461
954,323034463,185798,0.0,0,0,11,OPEN,713767.717,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Woven Wood Picnic/Pie Basket , Charles Cookies Tin",https://hibid.com/lot/323034463
955,323034464,185799,0.0,0,0,11,OPEN,713777.713,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Wooden Wall Mounted Spice Rack W/Jars, Wall Shelf",https://hibid.com/lot/323034464
956,323034466,185800,0.0,0,0,7,OPEN,713787.71,Business & Industrial - Business / Retail - Janitorial - Cleaning Equipment | Business & Industrial - Business / Retail - Janitorial | Business & Industrial - Business / Retail | Business & Industrial,"Hoover Wet/Dry Hand Vac, Waffle Drawer Liner, Hand",https://hibid.com/lot/323034466
957,323034468,185801,0.0,0,0,13,OPEN,713797.703,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Pyrex Glass Removable Handle, Lantern Battery Opt",https://hibid.com/lot/323034468
958,323034469,185802,0.0,0,0,4,OPEN,713807.703,Construction & Farm - Shop / Warehouse - Parts / Accessories | Construction & Farm - Shop / Warehouse | Construction & Farm,"Flush Lever, 20 AMP Fuses, Furniture Movers",https://hibid.com/lot/323034469
959,323034470,185803,0.0,0,0,6,OPEN,713817.7,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Manual Cast Iron or Metal Meat Grinders,https://hibid.com/lot/323034470
960,323034471,185804,0.0,0,0,9,OPEN,713827.693,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Caravan Spinning Serving Tray, Rolling Pins,Slicer",https://hibid.com/lot/323034471
961,323034476,185805,0.0,0,0,7,OPEN,713837.69,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"15In Baking Stone, Kitchen Aide Stainless 4 1/2 QT",https://hibid.com/lot/323034476
962,323034478,185806,0.0,0,0,6,OPEN,713847.6869999999,Art - Pottery / Ceramics | Art,Pottery Bicentennial Liberty Belk Milk Can Cookie,https://hibid.com/lot/323034478
963,323034480,185807,0.0,0,0,4,OPEN,713857.683,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Stoneware Cookie Jar from the 1970's,https://hibid.com/lot/323034480
964,323034482,185808,0.0,0,0,9,OPEN,713867.6799999999,Toys - Vintage / Antique Toys | Toys,"Fisher Price Toys, Tupperware Shape O Sorter Toy",https://hibid.com/lot/323034482
965,323034484,185809,0.0,0,0,5,OPEN,713877.677,Toys - Vintage / Antique Toys | Toys,"Little Tikes Toddle Fire Truck, Tonka Fire Truck",https://hibid.com/lot/323034484
966,323034486,185810,0.0,0,0,4,OPEN,713887.673,Toys - Vintage / Antique Toys | Toys,Die-cast Toy Vehicles and Miniature Cars,https://hibid.com/lot/323034486
967,323034488,185811,0.0,0,0,6,OPEN,713897.6699999999,Sporting Goods - Firearms / Weapons - Airsoft / Paintball / Pellet / BB Guns | Sporting Goods - Firearms / Weapons | Sporting Goods,"Toy Vehicles and Action Figure,Daisy Air Pistol",https://hibid.com/lot/323034488
968,323034489,185812,0.0,0,0,4,OPEN,713907.6699999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Blow Mold Piggy Bank, Alexander's Star 3D Puzzle",https://hibid.com/lot/323034489
969,323034490,185813,0.0,0,0,6,OPEN,713917.663,Toys - Trains / Railroad | Toys,"Battery Opt Talking Train, Big Wing Biplane, Toy T",https://hibid.com/lot/323034490
970,323034491,185814,0.0,0,0,8,OPEN,713927.6599999999,Toys - Vintage / Antique Toys | Toys,"Die-cast Red Tractor and Wagon, Green Toy Tractor",https://hibid.com/lot/323034491
971,323034492,185815,0.0,0,0,4,OPEN,713937.6529999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Cathy Multi Panel Comic Print Umbrella,https://hibid.com/lot/323034492
972,323034493,185816,0.0,0,0,6,OPEN,713947.65,Sporting Goods - Sporting Goods / Outdoor Recreation - Outdoor Games & Sports Equipment | Sporting Goods - Sporting Goods / Outdoor Recreation | Sporting Goods,"Racquet Sports Equipment, Ball Mitts & Balls",https://hibid.com/lot/323034493
973,323034495,185817,0.0,0,0,13,OPEN,713957.647,Sporting Goods - Hunting & Trapping | Sporting Goods,"30-06 Springfield Shells, Hunting Cushions, H",https://hibid.com/lot/323034495
974,323034497,185818,0.0,0,0,5,OPEN,713967.6429999999,Antiques & Collectibles - Antiques - Clocks - Wall | Antiques & Collectibles - Antiques - Clocks | Antiques & Collectibles - Antiques | Antiques & Collectibles,Live Edge Wood Slab Wall Clocks(2),https://hibid.com/lot/323034497
975,323034499,185819,0.0,0,0,3,OPEN,713977.64,Construction & Farm - Building Supplies - Lumber | Construction & Farm - Building Supplies | Construction & Farm,Unfinished Live Edge Wood Pieces (2),https://hibid.com/lot/323034499
976,323034500,185820,0.0,0,0,4,OPEN,713987.64,Antiques & Collectibles - Collectibles - Decorative - Vases / Jars | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Clear Glass Barrel Shaped Jar Wire Bail & Wood Han,https://hibid.com/lot/323034500
977,323034502,185821,0.0,0,0,6,OPEN,713997.6329999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Bell No.2 Cast Iron Bell Yoke or Mounting Bracket,https://hibid.com/lot/323034502
978,323034504,185822,0.0,0,0,3,OPEN,714007.63,Construction & Farm - Shop / Warehouse - Saws / Drills | Construction & Farm - Shop / Warehouse | Construction & Farm,Cross Cut Saw Blade,https://hibid.com/lot/323034504
979,323034506,185823,0.0,0,0,12,OPEN,714017.627,Home Goods & Decor - Home Goods - Musical Instruments | Home Goods & Decor - Home Goods | Home Goods & Decor,"Selmer Bundy II Saxophone In A Case, Metal Detecto",https://hibid.com/lot/323034506
980,323034508,185824,0.0,0,0,8,OPEN,714027.62,Construction & Farm - Shop / Warehouse - Saws / Drills | Construction & Farm - Shop / Warehouse | Construction & Farm,"Makita 10"" Saw",https://hibid.com/lot/323034508
981,323034512,185825,0.0,0,0,14,OPEN,714037.62,Construction & Farm - Shop / Warehouse - Saws / Drills | Construction & Farm - Shop / Warehouse | Construction & Farm,Black & Decker Electric Circular Saw,https://hibid.com/lot/323034512
982,323034513,185826,0.0,0,0,18,OPEN,714047.613,Lawn & Garden - Tools/Hand held items - Power Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Black & Decker Electric Sander/Polisher & Grinder,https://hibid.com/lot/323034513
983,323034514,185827,0.0,0,0,16,OPEN,714057.61,Construction & Farm - Shop / Warehouse - Saws / Drills | Construction & Farm - Shop / Warehouse | Construction & Farm,"Craftsman Sabre Saw, Tru-Test Drill",https://hibid.com/lot/323034514
984,323034515,185828,0.0,0,0,15,OPEN,714067.603,Construction & Farm - Shop / Warehouse - Saws / Drills | Construction & Farm - Shop / Warehouse | Construction & Farm,"Craftsman Reciprocating Saw, Deluxe Zipp Saw",https://hibid.com/lot/323034515
985,323034517,185829,0.0,0,0,12,OPEN,714077.6,Lawn & Garden - Tools/Hand held items - Power Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,"1/2"" Electric Hammer Drill",https://hibid.com/lot/323034517
986,323034519,185830,0.0,0,0,11,OPEN,714087.597,Construction & Farm - Shop / Warehouse - Saws / Drills | Construction & Farm - Shop / Warehouse | Construction & Farm,Craftsman Industrial Reciprocating Saw in Case,https://hibid.com/lot/323034519
987,323034521,185831,0.0,0,0,7,OPEN,714097.593,Construction & Farm - Shop / Warehouse - Automotive | Construction & Farm - Shop / Warehouse | Construction & Farm,Worx Battery Charger and Charger,https://hibid.com/lot/323034521
988,323034524,185832,0.0,0,0,10,OPEN,714107.59,Lawn & Garden - Tools/Hand held items - Power Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,DeWalt Battery Operated Drill in Metal Case,https://hibid.com/lot/323034524
989,323034526,185833,0.0,0,0,10,OPEN,714117.5869999999,Lawn & Garden - Tools/Hand held items - Power Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,"Pro-Tech 10"" Buffer/ Polisher, Skil 3/8” Drill",https://hibid.com/lot/323034526
990,323034528,185834,0.0,0,0,18,OPEN,714127.58,Lawn & Garden - Tools/Hand held items - Power Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,"Skil Jig Saw, Heat Gun & Black & Decker Sander",https://hibid.com/lot/323034528
991,323034533,185835,0.0,0,0,11,OPEN,714137.5769999999,Lawn & Garden - Tools/Hand held items - Power Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,"Angle Grinder, Cordless Drill w/ Battery",https://hibid.com/lot/323034533
992,323034536,185836,0.0,0,0,12,OPEN,714147.573,Lawn & Garden - Tools/Hand held items - Power Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Black & Decker Circular Saw & Belt Sander,https://hibid.com/lot/323034536
993,323034539,185837,0.0,0,0,10,OPEN,714157.57,Construction & Farm - Shop / Warehouse - Saws / Drills | Construction & Farm - Shop / Warehouse | Construction & Farm,Black and Decker 7 1/4 circular saws (2),https://hibid.com/lot/323034539
994,323034542,185838,0.0,0,0,16,OPEN,714167.5669999999,Construction & Farm - Shop / Warehouse - Painting | Construction & Farm - Shop / Warehouse | Construction & Farm,Pneumatic Paint Sprayers,https://hibid.com/lot/323034542
995,323034546,185839,0.0,0,0,12,OPEN,714177.563,Lawn & Garden - Tools/Hand held items - Power Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Remington Power Actuated Tool,https://hibid.com/lot/323034546
996,323034547,185840,0.0,0,0,6,OPEN,714187.5599999999,Construction & Farm - Shop / Warehouse - Parts / Accessories | Construction & Farm - Shop / Warehouse | Construction & Farm,Hardware Organizer with contents,https://hibid.com/lot/323034547
997,323034548,185841,0.0,0,0,5,OPEN,714196.3099999999,Construction & Farm - Shop / Warehouse - Parts / Accessories | Construction & Farm - Shop / Warehouse | Construction & Farm,Hardware Organizer and contents,https://hibid.com/lot/323034548
998,323034549,185842,0.0,0,0,9,OPEN,714206.303,Sporting Goods - Fishing | Sporting Goods,Plano tackle box and contents,https://hibid.com/lot/323034549
999,323034550,185843,0.0,0,0,14,OPEN,714216.2999999999,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,"Sockets, Allen wrenches, Pistol Grip screwdriver",https://hibid.com/lot/323034550
1000,323034551,185844,0.0,0,0,5,OPEN,714226.297,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,"Ball ping hammers, Hammers (2)",https://hibid.com/lot/323034551
1001,323034557,185845,0.0,0,0,6,OPEN,714236.293,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,"Hammers, Rubber Mallet, Ball ping Hammer",https://hibid.com/lot/323034557
1002,323034559,185846,0.0,0,0,7,OPEN,714246.2899999999,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Socket set,https://hibid.com/lot/323034559
1003,323034560,185847,0.0,0,0,4,OPEN,714256.287,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Estwing E3-CA shingle roofing / drywall hatchet,https://hibid.com/lot/323034560
1004,323034561,185848,0.0,0,0,4,OPEN,714266.2829999999,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Vintage Pipe wrenches,https://hibid.com/lot/323034561
1005,323034562,185849,0.0,0,0,4,OPEN,714276.2799999999,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Vintage Pipe wrenches,https://hibid.com/lot/323034562
1006,323034563,185850,0.0,0,0,6,OPEN,714286.277,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Assorted screwdrivers,https://hibid.com/lot/323034563
1007,323034564,185851,0.0,0,0,8,OPEN,714296.2729999999,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Assorted Screwdrivers,https://hibid.com/lot/323034564
1008,323034565,185852,0.0,0,0,7,OPEN,714306.27,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Standard Wrenches,https://hibid.com/lot/323034565
1009,323034566,185853,0.0,0,0,13,OPEN,714316.2629999999,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,"Tin bucket wedges, Thorsen socket set",https://hibid.com/lot/323034566
1010,323034567,185854,0.0,0,0,11,OPEN,714326.26,Sporting Goods - Fishing | Sporting Goods,Fenwick 1040 tackle box with contents,https://hibid.com/lot/323034567
1011,323034568,185855,0.0,0,0,7,OPEN,714336.257,Construction & Farm - Shop / Warehouse - Automotive | Construction & Farm - Shop / Warehouse | Construction & Farm,Schumacher Power Converter,https://hibid.com/lot/323034568
1012,323034569,185856,0.0,0,0,4,OPEN,714346.2529999999,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Pipe wrenches,https://hibid.com/lot/323034569
1013,323034570,185857,0.0,0,0,4,OPEN,714356.25,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Vintage Pipe wrenches,https://hibid.com/lot/323034570
1014,323034571,185858,0.0,0,0,7,OPEN,714366.247,Antiques & Collectibles - Antiques - Antique Tools | Antiques & Collectibles - Antiques | Antiques & Collectibles,Antique Cast Iron Wood stove lid lifter with w,https://hibid.com/lot/323034571
1015,323034572,185859,0.0,0,0,10,OPEN,714376.24,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,C Clamps (9),https://hibid.com/lot/323034572
1016,323034573,185860,0.0,0,0,10,OPEN,714386.24,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,"Extra long screwdrivers, drill bits, assorted",https://hibid.com/lot/323034573
1017,323034574,185861,0.0,0,0,9,OPEN,714396.233,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,"Long Screwdrivers, Drill Bits, Pliers",https://hibid.com/lot/323034574
1018,323034575,185862,0.0,0,0,10,OPEN,714406.23,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,"Hand Riveter, Wrenches, Rubber mallet",https://hibid.com/lot/323034575
1019,323034576,185863,0.0,0,0,6,OPEN,714416.227,Construction & Farm - Shop / Warehouse - Saws / Drills | Construction & Farm - Shop / Warehouse | Construction & Farm,"Carpenter squares, level saw blades",https://hibid.com/lot/323034576
1020,323034577,185864,0.0,0,0,7,OPEN,714426.223,Construction & Farm - Shop / Warehouse - Saws / Drills | Construction & Farm - Shop / Warehouse | Construction & Farm,"Circular saw blades,",https://hibid.com/lot/323034577
1021,323034578,185865,0.0,0,0,8,OPEN,714436.22,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,"Crescent wrenches, Pliers",https://hibid.com/lot/323034578
1022,323034579,185866,0.0,0,0,8,OPEN,714446.217,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Craftsman multi head Dog Bone Wrench,https://hibid.com/lot/323034579
1023,323034580,185867,0.0,0,0,8,OPEN,714456.213,Construction & Farm - Shop / Warehouse - Parts / Accessories | Construction & Farm - Shop / Warehouse | Construction & Farm,"Masonry drill bits,",https://hibid.com/lot/323034580
1024,323034581,185868,0.0,0,0,9,OPEN,714466.2069999999,Antiques & Collectibles - Antiques - Antique Tools | Antiques & Collectibles - Antiques | Antiques & Collectibles,"Vintage tools, Hoof nipper, Hand crank drill",https://hibid.com/lot/323034581
1025,323034582,185869,0.0,0,0,5,OPEN,714476.2069999999,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,"Steel trowels wood handles, Steel file",https://hibid.com/lot/323034582
1026,323034583,185870,0.0,0,0,6,OPEN,714486.2,Construction & Farm - Building Supplies - Flooring | Construction & Farm - Building Supplies | Construction & Farm,Vinly Floor Tiles,https://hibid.com/lot/323034583
1027,323034584,185871,0.0,0,0,3,OPEN,714496.2,Business & Industrial - Business / Retail - Janitorial - Cleaners / Cleaning Supplies | Business & Industrial - Business / Retail - Janitorial | Business & Industrial - Business / Retail | Business & Industrial,(2) Full one gallon jugs of deck wash,https://hibid.com/lot/323034584
1028,323034585,185872,0.0,0,0,13,OPEN,714506.193,Lawn & Garden - Tools/Hand held items - Mixed Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,5 gallon bucket with assorted toils,https://hibid.com/lot/323034585
1029,323034586,185873,0.0,0,0,7,OPEN,714516.19,Construction & Farm - Shop / Warehouse - Saws / Drills | Construction & Farm - Shop / Warehouse | Construction & Farm,"Sear Craftsman 10 in Band saw, 1/3 HP",https://hibid.com/lot/323034586
1030,323034587,185874,0.0,0,0,4,OPEN,714526.1869999999,Construction & Farm - Shop / Warehouse - Jacks | Construction & Farm - Shop / Warehouse | Construction & Farm,"Black Jack Trailer Hitch, 3000lbs max capacity",https://hibid.com/lot/323034587
1031,323034588,185875,0.0,0,0,7,OPEN,714536.183,Construction & Farm - Shop / Warehouse - Jacks | Construction & Farm - Shop / Warehouse | Construction & Farm,Torin Black Jack hydraulic floor jack 2 1/2 tons,https://hibid.com/lot/323034588
1032,323034589,185876,0.0,0,0,6,OPEN,714546.1799999999,Sporting Goods - Camping | Sporting Goods,Igloo Koolmate cooler,https://hibid.com/lot/323034589
1033,323034590,185877,0.0,0,0,7,OPEN,714556.177,Sporting Goods - Camping | Sporting Goods,Coleman Thermoelectric Cooler,https://hibid.com/lot/323034590
1034,323034591,185878,0.0,0,0,7,OPEN,714566.173,Home Goods & Decor - Home Goods - Small Appliances | Home Goods & Decor - Home Goods | Home Goods & Decor,Air pump fan - has been tested,https://hibid.com/lot/323034591
1035,323034592,185879,0.0,0,0,5,OPEN,714576.1699999999,Business & Industrial - Business / Retail - Janitorial - Cleaning Equipment | Business & Industrial - Business / Retail - Janitorial | Business & Industrial - Business / Retail | Business & Industrial,Go Clean Household Wet/Dry Vac- has been tested,https://hibid.com/lot/323034592
1036,323034593,185880,0.0,0,0,5,OPEN,714586.167,Home Goods & Decor - Home Goods - Bed / Bath Items | Home Goods & Decor - Home Goods | Home Goods & Decor,"Compress and Bandage , gauze for the field",https://hibid.com/lot/323034593
1037,323034594,185881,0.0,0,0,7,OPEN,714596.163,Construction & Farm - Shop / Warehouse - Saws / Drills | Construction & Farm - Shop / Warehouse | Construction & Farm,Bow and Hack Saws,https://hibid.com/lot/323034594
1038,323034595,185882,0.0,0,0,5,OPEN,714606.1599999999,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Hand Forged Log Rolling tool,https://hibid.com/lot/323034595
1039,323034596,185883,0.0,0,0,4,OPEN,714616.157,Antiques & Collectibles - Antiques - Antique Tools | Antiques & Collectibles - Antiques | Antiques & Collectibles,Vintage Ice Block Tongs-cast iron,https://hibid.com/lot/323034596
